ano,mes,tipo_consumo,numero_consumidores,consumo,sigla,estado,regiao,pais,data,dataStr
2014,6,Industrial,93467,1015239.0,PR,Parana,Sul,Brasil,2014-06-01,June/2014
2014,6,Industrial,6064,187759.0,CE,Ceara,Nordeste,Brasil,2014-06-01,June/2014
2014,6,Industrial,2644,176955.0,AL,Alagoas,Nordeste,Brasil,2014-06-01,June/2014
2014,6,Industrial,123698,4272043.0,SP,Sao Paulo,Sudeste,Brasil,2014-06-01,June/2014
2014,7,Industrial,4056,1019564.0,PA,Para,Norte,Brasil,2014-07-01,July/2014
2014,7,Industrial,1707,66757.0,DF,Distrito Federal,Centro-Oeste,Brasil,2014-07-01,July/2014
2014,7,Industrial,13506,703721.0,RJ,Rio de Janeiro,Sudeste,Brasil,2014-07-01,July/2014
2014,7,Industrial,464,1693.0,RR,Roraima,Norte,Brasil,2014-07-01,July/2014
2014,7,Industrial,728,3269.0,AC,Acre,Norte,Brasil,2014-07-01,July/2014
2014,7,Industrial,2620,189306.0,AL,Alagoas,Nordeste,Brasil,2014-07-01,July/2014
2014,7,Industrial,6044,208213.0,CE,Ceara,Nordeste,Brasil,2014-07-01,July/2014
2014,7,Industrial,4116,111743.0,RN,Rio Grande do Norte,Nordeste,Brasil,2014-07-01,July/2014
2014,7,Industrial,8791,235112.0,MA,Maranhao,Nordeste,Brasil,2014-07-01,July/2014
2014,7,Industrial,82664,2399892.0,MG,Minas Gerais,Sudeste,Brasil,2014-07-01,July/2014
2014,7,Industrial,444,2802.0,AP,Amapa,Norte,Brasil,2014-07-01,July/2014
2014,7,Industrial,5150,125039.0,PB,Paraiba,Nordeste,Brasil,2014-07-01,July/2014
2014,7,Industrial,11825,291016.0,PE,Pernambuco,Nordeste,Brasil,2014-07-01,July/2014
2014,7,Industrial,3605,26225.0,PI,Piaui,Nordeste,Brasil,2014-07-01,July/2014
2014,7,Industrial,3241,128956.0,SE,Sergipe,Nordeste,Brasil,2014-07-01,July/2014
2014,7,Industrial,99559,844566.0,SC,Santa Catarina,Sul,Brasil,2014-07-01,July/2014
2014,7,Industrial,123398,4052978.0,SP,Sao Paulo,Sudeste,Brasil,2014-07-01,July/2014
2014,7,Industrial,13718,430600.0,ES,Espirito Santo,Sudeste,Brasil,2014-07-01,July/2014
2014,7,Industrial,11217,424648.0,GO,Goias,Centro-Oeste,Brasil,2014-07-01,July/2014
2014,7,Industrial,36650,846990.0,RS,Rio Grande do Sul,Sul,Brasil,2014-07-01,July/2014
2014,7,Industrial,8281,107333.0,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,2014-07-01,July/2014
2014,7,Industrial,1959,46594.0,RO,Rondonia,Norte,Brasil,2014-07-01,July/2014
2014,7,Industrial,93323,986334.0,PR,Parana,Sul,Brasil,2014-07-01,July/2014
2014,7,Industrial,18913,918818.0,BA,Bahia,Nordeste,Brasil,2014-07-01,July/2014
2014,7,Industrial,2146,28817.0,TO,Tocantins,Norte,Brasil,2014-07-01,July/2014
2014,7,Industrial,3095,150633.0,AM,Amazonas,Norte,Brasil,2014-07-01,July/2014
2014,7,Industrial,21914,202072.0,MT,Mato Grosso,Centro-Oeste,Brasil,2014-07-01,July/2014
2014,8,Industrial,6010,217135.0,CE,Ceara,Nordeste,Brasil,2014-08-01,August/2014
2014,8,Industrial,2625,181623.0,AL,Alagoas,Nordeste,Brasil,2014-08-01,August/2014
2014,8,Industrial,5120,124563.0,PB,Paraiba,Nordeste,Brasil,2014-08-01,August/2014
2014,8,Industrial,36597,902429.0,RS,Rio Grande do Sul,Sul,Brasil,2014-08-01,August/2014
2014,8,Industrial,13779,455450.0,ES,Espirito Santo,Sudeste,Brasil,2014-08-01,August/2014
2014,8,Industrial,22181,202655.0,MT,Mato Grosso,Centro-Oeste,Brasil,2014-08-01,August/2014
2014,8,Industrial,444,3667.0,AP,Amapa,Norte,Brasil,2014-08-01,August/2014
2014,8,Industrial,82073,2482366.0,MG,Minas Gerais,Sudeste,Brasil,2014-08-01,August/2014
2014,8,Industrial,4050,114527.0,RN,Rio Grande do Norte,Nordeste,Brasil,2014-08-01,August/2014
2014,8,Industrial,123798,4304583.0,SP,Sao Paulo,Sudeste,Brasil,2014-08-01,August/2014
2014,8,Industrial,11782,305565.0,PE,Pernambuco,Nordeste,Brasil,2014-08-01,August/2014
2014,8,Industrial,18065,940293.0,BA,Bahia,Nordeste,Brasil,2014-08-01,August/2014
2014,8,Industrial,3232,136356.0,SE,Sergipe,Nordeste,Brasil,2014-08-01,August/2014
2014,8,Industrial,1958,46291.0,RO,Rondonia,Norte,Brasil,2014-08-01,August/2014
2014,8,Industrial,3108,155460.0,AM,Amazonas,Norte,Brasil,2014-08-01,August/2014
2014,8,Industrial,2136,26252.0,TO,Tocantins,Norte,Brasil,2014-08-01,August/2014
2014,8,Industrial,732,2828.0,AC,Acre,Norte,Brasil,2014-08-01,August/2014
2014,8,Industrial,99931,834312.0,SC,Santa Catarina,Sul,Brasil,2014-08-01,August/2014
2014,8,Industrial,465,1623.0,RR,Roraima,Norte,Brasil,2014-08-01,August/2014
2014,8,Industrial,13460,715763.0,RJ,Rio de Janeiro,Sudeste,Brasil,2014-08-01,August/2014
2014,8,Industrial,8456,106493.0,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,2014-08-01,August/2014
2014,8,Industrial,11190,459300.0,GO,Goias,Centro-Oeste,Brasil,2014-08-01,August/2014
2014,8,Industrial,3563,26954.0,PI,Piaui,Nordeste,Brasil,2014-08-01,August/2014
2014,8,Industrial,1695,69861.0,DF,Distrito Federal,Centro-Oeste,Brasil,2014-08-01,August/2014
2014,8,Industrial,4054,1017174.0,PA,Para,Norte,Brasil,2014-08-01,August/2014
2014,8,Industrial,93052,1044625.0,PR,Parana,Sul,Brasil,2014-08-01,August/2014
2014,8,Industrial,8892,256207.0,MA,Maranhao,Nordeste,Brasil,2014-08-01,August/2014
2014,9,Industrial,22266,197346.0,MT,Mato Grosso,Centro-Oeste,Brasil,2014-09-01,September/2014
2014,9,Industrial,100497,844947.0,SC,Santa Catarina,Sul,Brasil,2014-09-01,September/2014
2014,9,Industrial,2149,28059.0,TO,Tocantins,Norte,Brasil,2014-09-01,September/2014
2014,9,Industrial,2582,180451.0,AL,Alagoas,Nordeste,Brasil,2014-09-01,September/2014
2014,9,Industrial,3592,26394.0,PI,Piaui,Nordeste,Brasil,2014-09-01,September/2014
2014,9,Industrial,5108,123988.0,PB,Paraiba,Nordeste,Brasil,2014-09-01,September/2014
2014,9,Industrial,11576,304012.0,PE,Pernambuco,Nordeste,Brasil,2014-09-01,September/2014
2014,9,Industrial,1976,47267.0,RO,Rondonia,Norte,Brasil,2014-09-01,September/2014
2014,9,Industrial,3226,141281.0,SE,Sergipe,Nordeste,Brasil,2014-09-01,September/2014
2014,9,Industrial,469,1944.0,RR,Roraima,Norte,Brasil,2014-09-01,September/2014
2014,9,Industrial,445,3486.0,AP,Amapa,Norte,Brasil,2014-09-01,September/2014
2014,9,Industrial,730,3344.0,AC,Acre,Norte,Brasil,2014-09-01,September/2014
2014,9,Industrial,3942,112680.0,RN,Rio Grande do Norte,Nordeste,Brasil,2014-09-01,September/2014
2014,9,Industrial,3127,157672.0,AM,Amazonas,Norte,Brasil,2014-09-01,September/2014
2014,9,Industrial,36543,900488.0,RS,Rio Grande do Sul,Sul,Brasil,2014-09-01,September/2014
2014,9,Industrial,8595,102224.0,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,2014-09-01,September/2014
2014,9,Industrial,1692,67839.0,DF,Distrito Federal,Centro-Oeste,Brasil,2014-09-01,September/2014
2014,9,Industrial,123619,4262281.0,SP,Sao Paulo,Sudeste,Brasil,2014-09-01,September/2014
2014,9,Industrial,4062,1024137.0,PA,Para,Norte,Brasil,2014-09-01,September/2014
2014,9,Industrial,11146,453909.0,GO,Goias,Centro-Oeste,Brasil,2014-09-01,September/2014
2014,9,Industrial,13523,708917.0,RJ,Rio de Janeiro,Sudeste,Brasil,2014-09-01,September/2014
2014,9,Industrial,13638,436100.0,ES,Espirito Santo,Sudeste,Brasil,2014-09-01,September/2014
2014,9,Industrial,8823,239963.0,MA,Maranhao,Nordeste,Brasil,2014-09-01,September/2014
2014,9,Industrial,6046,210827.0,CE,Ceara,Nordeste,Brasil,2014-09-01,September/2014
2014,9,Industrial,82911,2421237.0,MG,Minas Gerais,Sudeste,Brasil,2014-09-01,September/2014
2014,9,Industrial,93493,1041366.0,PR,Parana,Sul,Brasil,2014-09-01,September/2014
2014,9,Industrial,17033,932715.0,BA,Bahia,Nordeste,Brasil,2014-09-01,September/2014
2014,10,Industrial,22446,195284.0,MT,Mato Grosso,Centro-Oeste,Brasil,2014-10-01,October/2014
2014,10,Industrial,11119,409680.0,GO,Goias,Centro-Oeste,Brasil,2014-10-01,October/2014
2014,10,Industrial,1686,70996.0,DF,Distrito Federal,Centro-Oeste,Brasil,2014-10-01,October/2014
2014,10,Industrial,16884,926534.0,BA,Bahia,Nordeste,Brasil,2014-10-01,October/2014
2014,10,Industrial,2142,30271.0,TO,Tocantins,Norte,Brasil,2014-10-01,October/2014
2014,10,Industrial,93274,1015540.0,PR,Parana,Sul,Brasil,2014-10-01,October/2014
2014,10,Industrial,463,2013.0,RR,Roraima,Norte,Brasil,2014-10-01,October/2014
2014,10,Industrial,5113,127722.0,PB,Paraiba,Nordeste,Brasil,2014-10-01,October/2014
2014,10,Industrial,3590,24042.0,PI,Piaui,Nordeste,Brasil,2014-10-01,October/2014
2014,10,Industrial,8689,246453.0,MA,Maranhao,Nordeste,Brasil,2014-10-01,October/2014
2014,10,Industrial,13477,740953.0,RJ,Rio de Janeiro,Sudeste,Brasil,2014-10-01,October/2014
2014,10,Industrial,8693,103475.0,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,2014-10-01,October/2014
2014,10,Industrial,3094,162271.0,AM,Amazonas,Norte,Brasil,2014-10-01,October/2014
2014,10,Industrial,82517,2404280.0,MG,Minas Gerais,Sudeste,Brasil,2014-10-01,October/2014
2014,10,Industrial,3209,146579.0,SE,Sergipe,Nordeste,Brasil,2014-10-01,October/2014
2014,10,Industrial,100872,878387.0,SC,Santa Catarina,Sul,Brasil,2014-10-01,October/2014
2014,10,Industrial,441,3193.0,AP,Amapa,Norte,Brasil,2014-10-01,October/2014
2014,10,Industrial,2608,164599.0,AL,Alagoas,Nordeste,Brasil,2014-10-01,October/2014
2014,10,Industrial,2333,113001.0,RN,Rio Grande do Norte,Nordeste,Brasil,2014-10-01,October/2014
2014,10,Industrial,11410,315923.0,PE,Pernambuco,Nordeste,Brasil,2014-10-01,October/2014
2014,10,Industrial,6088,216538.0,CE,Ceara,Nordeste,Brasil,2014-10-01,October/2014
2014,10,Industrial,36503,895841.0,RS,Rio Grande do Sul,Sul,Brasil,2014-10-01,October/2014
2014,10,Industrial,124276,4231928.0,SP,Sao Paulo,Sudeste,Brasil,2014-10-01,October/2014
2014,10,Industrial,728,3323.0,AC,Acre,Norte,Brasil,2014-10-01,October/2014
2014,10,Industrial,1965,47165.0,RO,Rondonia,Norte,Brasil,2014-10-01,October/2014
2014,10,Industrial,13831,445194.0,ES,Espirito Santo,Sudeste,Brasil,2014-10-01,October/2014
2014,10,Industrial,4050,1008162.0,PA,Para,Norte,Brasil,2014-10-01,October/2014
2014,11,Industrial,730,3136.0,AC,Acre,Norte,Brasil,2014-11-01,November/2014
2014,11,Industrial,1616,107182.0,RN,Rio Grande do Norte,Nordeste,Brasil,2014-11-01,November/2014
2014,11,Industrial,22410,182877.0,MT,Mato Grosso,Centro-Oeste,Brasil,2014-11-01,November/2014
2014,11,Industrial,1674,67021.0,DF,Distrito Federal,Centro-Oeste,Brasil,2014-11-01,November/2014
2014,11,Industrial,2124,26045.0,TO,Tocantins,Norte,Brasil,2014-11-01,November/2014
2014,11,Industrial,6118,220287.0,CE,Ceara,Nordeste,Brasil,2014-11-01,November/2014
2014,11,Industrial,82294,2466715.0,MG,Minas Gerais,Sudeste,Brasil,2014-11-01,November/2014
2014,11,Industrial,101138,853832.0,SC,Santa Catarina,Sul,Brasil,2014-11-01,November/2014
2014,11,Industrial,3494,25935.0,PI,Piaui,Nordeste,Brasil,2014-11-01,November/2014
2014,11,Industrial,124198,4535189.0,SP,Sao Paulo,Sudeste,Brasil,2014-11-01,November/2014
2014,11,Industrial,3091,154328.0,AM,Amazonas,Norte,Brasil,2014-11-01,November/2014
2014,11,Industrial,8767,236870.0,MA,Maranhao,Nordeste,Brasil,2014-11-01,November/2014
2014,11,Industrial,8778,104858.0,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,2014-11-01,November/2014
2014,11,Industrial,13423,763023.0,RJ,Rio de Janeiro,Sudeste,Brasil,2014-11-01,November/2014
2014,11,Industrial,16658,933782.0,BA,Bahia,Nordeste,Brasil,2014-11-01,November/2014
2014,11,Industrial,10998,398217.0,GO,Goias,Centro-Oeste,Brasil,2014-11-01,November/2014
2014,11,Industrial,5753,298259.0,PE,Pernambuco,Nordeste,Brasil,2014-11-01,November/2014
2014,11,Industrial,36452,903064.0,RS,Rio Grande do Sul,Sul,Brasil,2014-11-01,November/2014
2014,11,Industrial,13822,432287.0,ES,Espirito Santo,Sudeste,Brasil,2014-11-01,November/2014
2014,11,Industrial,93212,1066843.0,PR,Parana,Sul,Brasil,2014-11-01,November/2014
2014,11,Industrial,1982,49193.0,RO,Rondonia,Norte,Brasil,2014-11-01,November/2014
2014,11,Industrial,3221,128246.0,SE,Sergipe,Nordeste,Brasil,2014-11-01,November/2014
2014,11,Industrial,5111,123104.0,PB,Paraiba,Nordeste,Brasil,2014-11-01,November/2014
2014,11,Industrial,465,1760.0,RR,Roraima,Norte,Brasil,2014-11-01,November/2014
2014,11,Industrial,4056,992444.0,PA,Para,Norte,Brasil,2014-11-01,November/2014
2014,11,Industrial,441,3338.0,AP,Amapa,Norte,Brasil,2014-11-01,November/2014
2014,11,Industrial,2572,177926.0,AL,Alagoas,Nordeste,Brasil,2014-11-01,November/2014
2014,12,Industrial,3222,133720.0,SE,Sergipe,Nordeste,Brasil,2014-12-01,December/2014
2014,12,Industrial,8795,104097.0,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,2014-12-01,December/2014
2014,12,Industrial,4892,291517.0,PE,Pernambuco,Nordeste,Brasil,2014-12-01,December/2014
2014,12,Industrial,101153,791337.0,SC,Santa Catarina,Sul,Brasil,2014-12-01,December/2014
2014,12,Industrial,3082,135060.0,AM,Amazonas,Norte,Brasil,2014-12-01,December/2014
2014,12,Industrial,124041,4315733.0,SP,Sao Paulo,Sudeste,Brasil,2014-12-01,December/2014
2014,12,Industrial,36407,856906.0,RS,Rio Grande do Sul,Sul,Brasil,2014-12-01,December/2014
2014,12,Industrial,16592,908777.0,BA,Bahia,Nordeste,Brasil,2014-12-01,December/2014
2014,12,Industrial,1970,44931.0,RO,Rondonia,Norte,Brasil,2014-12-01,December/2014
2014,12,Industrial,2124,24165.0,TO,Tocantins,Norte,Brasil,2014-12-01,December/2014
2014,12,Industrial,6104,197254.0,CE,Ceara,Nordeste,Brasil,2014-12-01,December/2014
2014,12,Industrial,5094,113704.0,PB,Paraiba,Nordeste,Brasil,2014-12-01,December/2014
2014,12,Industrial,716,2890.0,AC,Acre,Norte,Brasil,2014-12-01,December/2014
2014,12,Industrial,13838,423468.0,ES,Espirito Santo,Sudeste,Brasil,2014-12-01,December/2014
2014,12,Industrial,441,3309.0,AP,Amapa,Norte,Brasil,2014-12-01,December/2014
2014,12,Industrial,10965,378882.0,GO,Goias,Centro-Oeste,Brasil,2014-12-01,December/2014
2014,12,Industrial,3526,23421.0,PI,Piaui,Nordeste,Brasil,2014-12-01,December/2014
2014,12,Industrial,13417,725520.0,RJ,Rio de Janeiro,Sudeste,Brasil,2014-12-01,December/2014
2014,12,Industrial,22635,173058.0,MT,Mato Grosso,Centro-Oeste,Brasil,2014-12-01,December/2014
2014,12,Industrial,4046,1031564.0,PA,Para,Norte,Brasil,2014-12-01,December/2014
2014,12,Industrial,8688,243880.0,MA,Maranhao,Nordeste,Brasil,2014-12-01,December/2014
2014,12,Industrial,464,1845.0,RR,Roraima,Norte,Brasil,2014-12-01,December/2014
2014,12,Industrial,82470,2332982.0,MG,Minas Gerais,Sudeste,Brasil,2014-12-01,December/2014
2014,12,Industrial,1529,104396.0,RN,Rio Grande do Norte,Nordeste,Brasil,2014-12-01,December/2014
2014,12,Industrial,2597,188147.0,AL,Alagoas,Nordeste,Brasil,2014-12-01,December/2014
2014,12,Industrial,93220,1032632.0,PR,Parana,Sul,Brasil,2014-12-01,December/2014
2014,12,Industrial,1674,64702.0,DF,Distrito Federal,Centro-Oeste,Brasil,2014-12-01,December/2014
2014,1,Residencial,1140141,214516.0,ES,Espirito Santo,Sudeste,Brasil,2014-01-01,January/2014
2014,1,Residencial,161830,46517.0,AP,Amapa,Norte,Brasil,2014-01-01,January/2014
2014,1,Residencial,108261,33357.0,RR,Roraima,Norte,Brasil,2014-01-01,January/2014
2014,1,Residencial,182763,33302.0,AC,Acre,Norte,Brasil,2014-01-01,January/2014
2014,1,Residencial,907156,115771.0,AL,Alagoas,Nordeste,Brasil,2014-01-01,January/2014
2014,1,Residencial,413808,55200.0,TO,Tocantins,Norte,Brasil,2014-01-01,January/2014
2014,1,Residencial,2940639,420180.0,PE,Pernambuco,Nordeste,Brasil,2014-01-01,January/2014
2014,1,Residencial,4778760,578715.0,BA,Bahia,Nordeste,Brasil,2014-01-01,January/2014
2014,1,Residencial,936410,182181.0,MT,Mato Grosso,Centro-Oeste,Brasil,2014-01-01,January/2014
2014,1,Residencial,2046700,532241.0,SC,Santa Catarina,Sul,Brasil,2014-01-01,January/2014
2014,1,Residencial,715325,93910.0,SE,Sergipe,Nordeste,Brasil,2014-01-01,January/2014
2014,1,Residencial,780230,158760.0,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,2014-01-01,January/2014
2014,1,Residencial,15523723,3461696.0,SP,Sao Paulo,Sudeste,Brasil,2014-01-01,January/2014
2014,1,Residencial,825702,219106.0,DF,Distrito Federal,Centro-Oeste,Brasil,2014-01-01,January/2014
2014,1,Residencial,3442800,648093.0,PR,Parana,Sul,Brasil,2014-01-01,January/2014
2014,1,Residencial,1900170,232690.0,MA,Maranhao,Nordeste,Brasil,2014-01-01,January/2014
2014,1,Residencial,2514762,341566.0,CE,Ceara,Nordeste,Brasil,2014-01-01,January/2014
2014,1,Residencial,6134936,1383474.0,RJ,Rio de Janeiro,Sudeste,Brasil,2014-01-01,January/2014
2014,1,Residencial,6690941,931360.0,MG,Minas Gerais,Sudeste,Brasil,2014-01-01,January/2014
2014,1,Residencial,1748447,228022.0,PA,Para,Norte,Brasil,2014-01-01,January/2014
2014,1,Residencial,2221663,360828.0,GO,Goias,Centro-Oeste,Brasil,2014-01-01,January/2014
2014,1,Residencial,705229,158494.0,AM,Amazonas,Norte,Brasil,2014-01-01,January/2014
2014,1,Residencial,1197966,156209.0,PB,Paraiba,Nordeste,Brasil,2014-01-01,January/2014
2014,1,Residencial,1079697,164038.0,RN,Rio Grande do Norte,Nordeste,Brasil,2014-01-01,January/2014
2014,1,Residencial,404592,96935.0,RO,Rondonia,Norte,Brasil,2014-01-01,January/2014
2014,1,Residencial,973162,119333.0,PI,Piaui,Nordeste,Brasil,2014-01-01,January/2014
2014,1,Residencial,3571498,831825.0,RS,Rio Grande do Sul,Sul,Brasil,2014-01-01,January/2014
2014,2,Residencial,910715,112212.0,AL,Alagoas,Nordeste,Brasil,2014-02-01,February/2014
2014,2,Residencial,6719855,934169.0,MG,Minas Gerais,Sudeste,Brasil,2014-02-01,February/2014
2014,2,Residencial,109016,31556.0,RR,Roraima,Norte,Brasil,2014-02-01,February/2014
2014,2,Residencial,6144789,1427481.0,RJ,Rio de Janeiro,Sudeste,Brasil,2014-02-01,February/2014
2014,2,Residencial,939774,177852.0,MT,Mato Grosso,Centro-Oeste,Brasil,2014-02-01,February/2014
2014,2,Residencial,1143073,224318.0,ES,Espirito Santo,Sudeste,Brasil,2014-02-01,February/2014
2014,2,Residencial,3452296,689088.0,PR,Parana,Sul,Brasil,2014-02-01,February/2014
2014,2,Residencial,162309,38175.0,AP,Amapa,Norte,Brasil,2014-02-01,February/2014
2014,2,Residencial,15605638,3496627.0,SP,Sao Paulo,Sudeste,Brasil,2014-02-01,February/2014
2014,2,Residencial,403627,87652.0,RO,Rondonia,Norte,Brasil,2014-02-01,February/2014
2014,2,Residencial,1202375,152500.0,PB,Paraiba,Nordeste,Brasil,2014-02-01,February/2014
2014,2,Residencial,718108,93621.0,SE,Sergipe,Nordeste,Brasil,2014-02-01,February/2014
2014,2,Residencial,1082975,158793.0,RN,Rio Grande do Norte,Nordeste,Brasil,2014-02-01,February/2014
2014,2,Residencial,829654,180925.0,DF,Distrito Federal,Centro-Oeste,Brasil,2014-02-01,February/2014
2014,2,Residencial,183553,33371.0,AC,Acre,Norte,Brasil,2014-02-01,February/2014
2014,2,Residencial,782234,154638.0,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,2014-02-01,February/2014
2014,2,Residencial,1904372,215731.0,MA,Maranhao,Nordeste,Brasil,2014-02-01,February/2014
2014,2,Residencial,708535,151437.0,AM,Amazonas,Norte,Brasil,2014-02-01,February/2014
2014,2,Residencial,415087,50991.0,TO,Tocantins,Norte,Brasil,2014-02-01,February/2014
2014,2,Residencial,2231213,360722.0,GO,Goias,Centro-Oeste,Brasil,2014-02-01,February/2014
2014,2,Residencial,2525942,338849.0,CE,Ceara,Nordeste,Brasil,2014-02-01,February/2014
2014,2,Residencial,4794829,553326.0,BA,Bahia,Nordeste,Brasil,2014-02-01,February/2014
2014,2,Residencial,974699,108865.0,PI,Piaui,Nordeste,Brasil,2014-02-01,February/2014
2014,2,Residencial,2946419,382080.0,PE,Pernambuco,Nordeste,Brasil,2014-02-01,February/2014
2014,2,Residencial,1764135,246922.0,PA,Para,Norte,Brasil,2014-02-01,February/2014
2014,2,Residencial,3578977,891398.0,RS,Rio Grande do Sul,Sul,Brasil,2014-02-01,February/2014
2014,2,Residencial,2050360,585559.0,SC,Santa Catarina,Sul,Brasil,2014-02-01,February/2014
2014,3,Residencial,1086755,167802.0,RN,Rio Grande do Norte,Nordeste,Brasil,2014-03-01,March/2014
2014,3,Residencial,720816,89624.0,SE,Sergipe,Nordeste,Brasil,2014-03-01,March/2014
2014,3,Residencial,784657,150228.0,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,2014-03-01,March/2014
2014,3,Residencial,404075,91181.0,RO,Rondonia,Norte,Brasil,2014-03-01,March/2014
2014,3,Residencial,1912448,214148.0,MA,Maranhao,Nordeste,Brasil,2014-03-01,March/2014
2014,3,Residencial,184312,33205.0,AC,Acre,Norte,Brasil,2014-03-01,March/2014
2014,3,Residencial,162742,38702.0,AP,Amapa,Norte,Brasil,2014-03-01,March/2014
2014,3,Residencial,911703,109472.0,AL,Alagoas,Nordeste,Brasil,2014-03-01,March/2014
2014,3,Residencial,716167,150863.0,AM,Amazonas,Norte,Brasil,2014-03-01,March/2014
2014,3,Residencial,1146131,216308.0,ES,Espirito Santo,Sudeste,Brasil,2014-03-01,March/2014
2014,3,Residencial,6734650,880049.0,MG,Minas Gerais,Sudeste,Brasil,2014-03-01,March/2014
2014,3,Residencial,3463895,613111.0,PR,Parana,Sul,Brasil,2014-03-01,March/2014
2014,3,Residencial,417111,55783.0,TO,Tocantins,Norte,Brasil,2014-03-01,March/2014
2014,3,Residencial,2056555,471378.0,SC,Santa Catarina,Sul,Brasil,2014-03-01,March/2014
2014,3,Residencial,4809641,561657.0,BA,Bahia,Nordeste,Brasil,2014-03-01,March/2014
2014,3,Residencial,942716,187567.0,MT,Mato Grosso,Centro-Oeste,Brasil,2014-03-01,March/2014
2014,3,Residencial,977925,109819.0,PI,Piaui,Nordeste,Brasil,2014-03-01,March/2014
2014,3,Residencial,3587860,726416.0,RS,Rio Grande do Sul,Sul,Brasil,2014-03-01,March/2014
2014,3,Residencial,2534836,332997.0,CE,Ceara,Nordeste,Brasil,2014-03-01,March/2014
2014,3,Residencial,15622411,3315447.0,SP,Sao Paulo,Sudeste,Brasil,2014-03-01,March/2014
2014,3,Residencial,6165624,1371624.0,RJ,Rio de Janeiro,Sudeste,Brasil,2014-03-01,March/2014
2014,3,Residencial,831571,190137.0,DF,Distrito Federal,Centro-Oeste,Brasil,2014-03-01,March/2014
2014,3,Residencial,109890,33852.0,RR,Roraima,Norte,Brasil,2014-03-01,March/2014
2014,3,Residencial,1206518,148289.0,PB,Paraiba,Nordeste,Brasil,2014-03-01,March/2014
2014,3,Residencial,2239910,348313.0,GO,Goias,Centro-Oeste,Brasil,2014-03-01,March/2014
2014,3,Residencial,1778520,262120.0,PA,Para,Norte,Brasil,2014-03-01,March/2014
2014,3,Residencial,2953748,418409.0,PE,Pernambuco,Nordeste,Brasil,2014-03-01,March/2014
2014,4,Residencial,720086,147437.0,AM,Amazonas,Norte,Brasil,2014-04-01,April/2014
2014,4,Residencial,2063226,424997.0,SC,Santa Catarina,Sul,Brasil,2014-04-01,April/2014
2014,4,Residencial,1917435,212147.0,MA,Maranhao,Nordeste,Brasil,2014-04-01,April/2014
2014,4,Residencial,833589,179034.0,DF,Distrito Federal,Centro-Oeste,Brasil,2014-04-01,April/2014
2014,4,Residencial,163770,41178.0,AP,Amapa,Norte,Brasil,2014-04-01,April/2014
2014,4,Residencial,1148746,206052.0,ES,Espirito Santo,Sudeste,Brasil,2014-04-01,April/2014
2014,4,Residencial,3594559,650553.0,RS,Rio Grande do Sul,Sul,Brasil,2014-04-01,April/2014
2014,4,Residencial,786080,145548.0,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,2014-04-01,April/2014
2014,4,Residencial,3473847,582010.0,PR,Parana,Sul,Brasil,2014-04-01,April/2014
2014,4,Residencial,4823252,566467.0,BA,Bahia,Nordeste,Brasil,2014-04-01,April/2014
2014,4,Residencial,945595,197122.0,MT,Mato Grosso,Centro-Oeste,Brasil,2014-04-01,April/2014
2014,4,Residencial,6160479,1192676.0,RJ,Rio de Janeiro,Sudeste,Brasil,2014-04-01,April/2014
2014,4,Residencial,110718,33127.0,RR,Roraima,Norte,Brasil,2014-04-01,April/2014
2014,4,Residencial,419779,57287.0,TO,Tocantins,Norte,Brasil,2014-04-01,April/2014
2014,4,Residencial,184950,32501.0,AC,Acre,Norte,Brasil,2014-04-01,April/2014
2014,4,Residencial,975586,106492.0,PI,Piaui,Nordeste,Brasil,2014-04-01,April/2014
2014,4,Residencial,2247977,346673.0,GO,Goias,Centro-Oeste,Brasil,2014-04-01,April/2014
2014,4,Residencial,913553,112103.0,AL,Alagoas,Nordeste,Brasil,2014-04-01,April/2014
2014,4,Residencial,403701,93553.0,RO,Rondonia,Norte,Brasil,2014-04-01,April/2014
2014,4,Residencial,723325,90678.0,SE,Sergipe,Nordeste,Brasil,2014-04-01,April/2014
2014,4,Residencial,1789218,244895.0,PA,Para,Norte,Brasil,2014-04-01,April/2014
2014,4,Residencial,1211021,145010.0,PB,Paraiba,Nordeste,Brasil,2014-04-01,April/2014
2014,4,Residencial,15670177,3225417.0,SP,Sao Paulo,Sudeste,Brasil,2014-04-01,April/2014
2014,4,Residencial,2544967,322472.0,CE,Ceara,Nordeste,Brasil,2014-04-01,April/2014
2014,4,Residencial,1090887,161737.0,RN,Rio Grande do Norte,Nordeste,Brasil,2014-04-01,April/2014
2014,4,Residencial,6749310,852883.0,MG,Minas Gerais,Sudeste,Brasil,2014-04-01,April/2014
2014,4,Residencial,2960589,410291.0,PE,Pernambuco,Nordeste,Brasil,2014-04-01,April/2014
2014,5,Residencial,725886,88845.0,SE,Sergipe,Nordeste,Brasil,2014-05-01,May/2014
